join_tr_se,transect,join_sec,lat,lon,ele,time,distance,slope,veg_height,observer,join_ufcm
2800,TR171,A,-54.72298496,158.837193,240.048462,2018-03-04T02:34:43Z,7.4,U,S,PP,5
2800,TR171,A,-54.722948,158.837277,235.041534,2018-03-04T02:33:59Z,1.4,U,S,PP,5
2800,TR171,A,-54.722977,158.837218,236.065674,2018-03-04T02:34:24Z,4.8,U,S,PP,5
2814,TR171,A,-54.72846103,158.832702,310.519196,2018-03-04T02:47:44Z,4.5,F,S,PP,6
2802,TR171,A,-54.72347103,158.837232,257.005157,2018-03-04T02:36:28Z,2.5,U,S,PP,2
2805,TR171,A,-54.72691004,158.833669,294.447998,2018-03-04T02:44:05Z,3.6,U,S,PP,2
2814,TR171,A,-54.72845298,158.832756,314.823853,2018-03-04T02:49:04Z,4.7,F,S,PP,6
2792,TR169,A,-54.72605702,158.843344,326.200348,2018-03-04T01:25:14Z,1.4,U,S,JB,8
2792,TR169,A,-54.72605702,158.843345,317.772278,2018-03-04T01:25:18Z,3,U,S,JB,8
2792,TR169,A,-54.72605802,158.843352,314.706207,2018-03-04T01:23:53Z,4,U,S,JB,8
2792,TR169,A,-54.72606297,158.843349,314.674591,2018-03-04T01:24:01Z,3.3,U,S,JB,8
2792,TR169,A,-54.72604101,158.843209,329.295288,2018-03-04T01:27:50Z,1.5,U,S,JB,8
2792,TR169,A,-54.72604302,158.843213,328.003723,2018-03-04T01:28:06Z,6,U,S,JB,8
2792,TR169,A,-54.72603899,158.843219,325.867371,2018-03-04T01:26:59Z,1.3,U,S,JB,8
2792,TR169,A,-54.72604,158.84322,325.791656,2018-03-04T01:27:03Z,1.2,U,S,JB,8
2792,TR169,A,-54.72604402,158.84321,323.275299,2018-03-04T01:28:35Z,5.5,U,S,JB,8
2792,TR169,A,-54.72604402,158.843213,322.7565,2018-03-04T01:28:43Z,5,U,S,JB,8
2792,TR169,A,-54.72604503,158.84321,323.643402,2018-03-04T01:28:14Z,6,U,S,JB,8
2792,TR169,A,-54.72604503,158.843213,324.226929,2018-03-04T01:28:26Z,7,U,S,JB,8
2792,TR169,A,-54.72604201,158.843216,319.863281,2018-03-04T01:28:53Z,5,U,S,JB,8
2792,TR169,A,-54.72604604,158.843212,321.494171,2018-03-04T01:28:59Z,4.5,U,S,JB,8
